TIME_STAMP,Latitude,Longitude,Ped_Count
"Fri, 11 Sep 2020 08:19:36 EST",43.643079,-79.381407,2
"Fri, 11 Sep 2020 09:05:31 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 17:12:22 EST",43.643079,-79.381407,7
"Fri, 11 Sep 2020 17:17:28 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 17:22:34 EST",43.643079,-79.381407,5
"Fri, 11 Sep 2020 17:27:39 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 17:32:45 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 17:37:51 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 17:42:57 EST",43.643079,-79.381407,2
"Fri, 11 Sep 2020 17:48:02 EST",43.643079,-79.381407,7
"Fri, 11 Sep 2020 17:53:09 EST",43.643079,-79.381407,0
"Fri, 11 Sep 2020 17:58:14 EST",43.643079,-79.381407,0
"Fri, 11 Sep 2020 09:10:38 EST",43.643079,-79.381407,0
"Fri, 11 Sep 2020 18:03:20 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 18:08:26 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 18:13:32 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 18:18:37 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 18:23:43 EST",43.643079,-79.381407,0
"Fri, 11 Sep 2020 18:28:49 EST",43.643079,-79.381407,0
"Fri, 11 Sep 2020 18:33:55 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 18:39:01 EST",43.643079,-79.381407,3
"Fri, 11 Sep 2020 18:44:07 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 18:49:12 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 09:15:44 EST",43.643079,-79.381407,7
"Fri, 11 Sep 2020 18:54:18 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 18:59:24 EST",43.643079,-79.381407,2
"Fri, 11 Sep 2020 19:04:30 EST",43.643079,-79.381407,5
"Fri, 11 Sep 2020 19:09:35 EST",43.643079,-79.381407,3
"Fri, 11 Sep 2020 19:14:41 EST",43.643079,-79.381407,7
"Fri, 11 Sep 2020 19:19:46 EST",43.643079,-79.381407,2
"Fri, 11 Sep 2020 19:24:52 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 19:29:57 EST",43.643079,-79.381407,7
"Fri, 11 Sep 2020 19:35:02 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 19:48:38 EST",43.643079,-79.381407,3
"Fri, 11 Sep 2020 09:20:50 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 20:00:33 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 20:40:40 EST",43.643079,-79.381407,5
"Fri, 11 Sep 2020 09:25:56 EST",43.643079,-79.381407,3
"Fri, 11 Sep 2020 09:31:02 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 09:36:08 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 10:08:51 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 10:13:57 EST",43.643079,-79.381407,0
"Fri, 11 Sep 2020 10:19:03 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 08:24:41 EST",43.643079,-79.381407,7
"Fri, 11 Sep 2020 10:24:10 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 10:29:16 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 10:34:22 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 10:39:28 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 10:44:35 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 10:49:44 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 10:54:50 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 10:59:56 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 11:05:02 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 11:10:09 EST",43.643079,-79.381407,5
"Fri, 11 Sep 2020 08:29:48 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 11:15:15 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 11:20:21 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 11:25:27 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 11:30:33 EST",43.643079,-79.381407,3
"Fri, 11 Sep 2020 11:35:39 EST",43.643079,-79.381407,3
"Fri, 11 Sep 2020 11:40:46 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 11:45:51 EST",43.643079,-79.381407,0
"Fri, 11 Sep 2020 11:50:58 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 11:56:04 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 12:01:10 EST",43.643079,-79.381407,0
"Fri, 11 Sep 2020 08:34:54 EST",43.643079,-79.381407,3
"Fri, 11 Sep 2020 12:06:16 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 12:11:21 EST",43.643079,-79.381407,3
"Fri, 11 Sep 2020 12:16:27 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 12:21:33 EST",43.643079,-79.381407,7
"Fri, 11 Sep 2020 12:26:40 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 12:31:46 EST",43.643079,-79.381407,5
"Fri, 11 Sep 2020 12:36:52 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 12:41:58 EST",43.643079,-79.381407,2
"Fri, 11 Sep 2020 12:47:04 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 12:52:11 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 08:40:00 EST",43.643079,-79.381407,0
"Fri, 11 Sep 2020 12:57:17 EST",43.643079,-79.381407,2
"Fri, 11 Sep 2020 13:02:23 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 13:07:28 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 13:12:34 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 13:17:40 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 13:22:47 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 13:27:53 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 13:32:59 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 13:38:05 EST",43.643079,-79.381407,5
"Fri, 11 Sep 2020 13:43:11 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 08:45:07 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 13:48:17 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 13:53:23 EST",43.643079,-79.381407,7
"Fri, 11 Sep 2020 13:58:28 EST",43.643079,-79.381407,7
"Fri, 11 Sep 2020 14:03:34 EST",43.643079,-79.381407,2
"Fri, 11 Sep 2020 14:08:40 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 14:13:47 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 14:18:52 EST",43.643079,-79.381407,5
"Fri, 11 Sep 2020 14:23:59 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 14:29:04 EST",43.643079,-79.381407,5
"Fri, 11 Sep 2020 14:34:10 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 08:50:13 EST",43.643079,-79.381407,3
"Fri, 11 Sep 2020 14:39:16 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 14:44:22 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 14:49:28 EST",43.643079,-79.381407,2
"Fri, 11 Sep 2020 14:54:34 EST",43.643079,-79.381407,3
"Fri, 11 Sep 2020 14:59:40 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 15:04:47 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 15:09:53 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 15:14:58 EST",43.643079,-79.381407,2
"Fri, 11 Sep 2020 15:20:04 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 15:25:10 EST",43.643079,-79.381407,0
"Fri, 11 Sep 2020 08:55:19 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 15:30:16 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 15:35:22 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 15:40:28 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 15:45:34 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 15:50:42 EST",43.643079,-79.381407,2
"Fri, 11 Sep 2020 15:55:48 EST",43.643079,-79.381407,4
"Fri, 11 Sep 2020 16:00:54 EST",43.643079,-79.381407,2
"Fri, 11 Sep 2020 16:06:00 EST",43.643079,-79.381407,5
"Fri, 11 Sep 2020 16:11:12 EST",43.643079,-79.381407,2
"Fri, 11 Sep 2020 16:16:18 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 09:00:25 EST",43.643079,-79.381407,9
"Fri, 11 Sep 2020 16:21:24 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 16:26:30 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 16:31:35 EST",43.643079,-79.381407,8
"Fri, 11 Sep 2020 16:36:42 EST",43.643079,-79.381407,0
"Fri, 11 Sep 2020 16:41:47 EST",43.643079,-79.381407,0
"Fri, 11 Sep 2020 16:46:53 EST",43.643079,-79.381407,7
"Fri, 11 Sep 2020 16:51:59 EST",43.643079,-79.381407,7
"Fri, 11 Sep 2020 16:57:05 EST",43.643079,-79.381407,3
"Fri, 11 Sep 2020 17:02:10 EST",43.643079,-79.381407,1
"Fri, 11 Sep 2020 17:07:16 EST",43.643079,-79.381407,6
"Fri, 11 Sep 2020 08:19:36 EST",43.64222,-79.384068,9
"Fri, 11 Sep 2020 09:05:31 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 17:12:22 EST",43.64222,-79.384068,3
"Fri, 11 Sep 2020 17:17:28 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 17:22:34 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 17:27:39 EST",43.64222,-79.384068,3
"Fri, 11 Sep 2020 17:32:45 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 17:37:51 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 17:42:57 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 17:48:02 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 17:53:09 EST",43.64222,-79.384068,5
"Fri, 11 Sep 2020 17:58:14 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 09:10:38 EST",43.64222,-79.384068,3
"Fri, 11 Sep 2020 18:03:20 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 18:08:26 EST",43.64222,-79.384068,0
"Fri, 11 Sep 2020 18:13:32 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 18:18:37 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 18:23:43 EST",43.64222,-79.384068,0
"Fri, 11 Sep 2020 18:28:49 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 18:33:55 EST",43.64222,-79.384068,0
"Fri, 11 Sep 2020 18:39:01 EST",43.64222,-79.384068,3
"Fri, 11 Sep 2020 18:44:07 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 18:49:12 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 09:15:44 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 18:54:19 EST",43.64222,-79.384068,5
"Fri, 11 Sep 2020 18:59:24 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 19:04:30 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 19:09:35 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 19:14:41 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 19:19:46 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 19:24:52 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 19:29:57 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 19:35:02 EST",43.64222,-79.384068,8
"Fri, 11 Sep 2020 19:48:38 EST",43.64222,-79.384068,8
"Fri, 11 Sep 2020 09:20:50 EST",43.64222,-79.384068,8
"Fri, 11 Sep 2020 20:00:33 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 20:40:40 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 09:25:56 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 09:31:02 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 09:36:08 EST",43.64222,-79.384068,9
"Fri, 11 Sep 2020 10:08:51 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 10:13:57 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 10:19:04 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 08:24:41 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 10:24:10 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 10:29:16 EST",43.64222,-79.384068,9
"Fri, 11 Sep 2020 10:34:22 EST",43.64222,-79.384068,9
"Fri, 11 Sep 2020 10:39:28 EST",43.64222,-79.384068,8
"Fri, 11 Sep 2020 10:44:35 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 10:49:44 EST",43.64222,-79.384068,9
"Fri, 11 Sep 2020 10:54:50 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 10:59:56 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 11:05:03 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 11:10:09 EST",43.64222,-79.384068,8
"Fri, 11 Sep 2020 08:29:48 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 11:15:15 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 11:20:21 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 11:25:27 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 11:30:33 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 11:35:39 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 11:40:46 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 11:45:51 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 11:50:58 EST",43.64222,-79.384068,9
"Fri, 11 Sep 2020 11:56:04 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 12:01:10 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 08:34:54 EST",43.64222,-79.384068,5
"Fri, 11 Sep 2020 12:06:16 EST",43.64222,-79.384068,5
"Fri, 11 Sep 2020 12:11:21 EST",43.64222,-79.384068,5
"Fri, 11 Sep 2020 12:16:27 EST",43.64222,-79.384068,8
"Fri, 11 Sep 2020 12:21:33 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 12:26:40 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 12:31:46 EST",43.64222,-79.384068,8
"Fri, 11 Sep 2020 12:36:52 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 12:41:58 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 12:47:04 EST",43.64222,-79.384068,5
"Fri, 11 Sep 2020 12:52:11 EST",43.64222,-79.384068,3
"Fri, 11 Sep 2020 08:40:00 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 12:57:17 EST",43.64222,-79.384068,9
"Fri, 11 Sep 2020 13:02:23 EST",43.64222,-79.384068,0
"Fri, 11 Sep 2020 13:07:28 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 13:12:34 EST",43.64222,-79.384068,8
"Fri, 11 Sep 2020 13:17:41 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 13:22:47 EST",43.64222,-79.384068,8
"Fri, 11 Sep 2020 13:27:53 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 13:32:59 EST",43.64222,-79.384068,0
"Fri, 11 Sep 2020 13:38:05 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 13:43:11 EST",43.64222,-79.384068,8
"Fri, 11 Sep 2020 08:45:07 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 13:48:17 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 13:53:23 EST",43.64222,-79.384068,3
"Fri, 11 Sep 2020 13:58:28 EST",43.64222,-79.384068,0
"Fri, 11 Sep 2020 14:03:34 EST",43.64222,-79.384068,9
"Fri, 11 Sep 2020 14:08:40 EST",43.64222,-79.384068,0
"Fri, 11 Sep 2020 14:13:47 EST",43.64222,-79.384068,0
"Fri, 11 Sep 2020 14:18:52 EST",43.64222,-79.384068,0
"Fri, 11 Sep 2020 14:23:59 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 14:29:04 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 14:34:10 EST",43.64222,-79.384068,0
"Fri, 11 Sep 2020 08:50:13 EST",43.64222,-79.384068,0
"Fri, 11 Sep 2020 14:39:16 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 14:44:22 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 14:49:28 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 14:54:34 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 14:59:40 EST",43.64222,-79.384068,9
"Fri, 11 Sep 2020 15:04:47 EST",43.64222,-79.384068,8
"Fri, 11 Sep 2020 15:09:53 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 15:14:58 EST",43.64222,-79.384068,8
"Fri, 11 Sep 2020 15:20:04 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 15:25:10 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 08:55:19 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 15:30:16 EST",43.64222,-79.384068,3
"Fri, 11 Sep 2020 15:35:22 EST",43.64222,-79.384068,0
"Fri, 11 Sep 2020 15:40:28 EST",43.64222,-79.384068,3
"Fri, 11 Sep 2020 15:45:34 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 15:50:42 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 15:55:48 EST",43.64222,-79.384068,0
"Fri, 11 Sep 2020 16:00:54 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 16:06:00 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 16:11:12 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 16:16:18 EST",43.64222,-79.384068,8
"Fri, 11 Sep 2020 09:00:25 EST",43.64222,-79.384068,4
"Fri, 11 Sep 2020 16:21:24 EST",43.64222,-79.384068,9
"Fri, 11 Sep 2020 16:26:30 EST",43.64222,-79.384068,6
"Fri, 11 Sep 2020 16:31:35 EST",43.64222,-79.384068,1
"Fri, 11 Sep 2020 16:36:42 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 16:41:47 EST",43.64222,-79.384068,3
"Fri, 11 Sep 2020 16:46:53 EST",43.64222,-79.384068,5
"Fri, 11 Sep 2020 16:51:59 EST",43.64222,-79.384068,9
"Fri, 11 Sep 2020 16:57:05 EST",43.64222,-79.384068,7
"Fri, 11 Sep 2020 17:02:10 EST",43.64222,-79.384068,2
"Fri, 11 Sep 2020 17:07:16 EST",43.64222,-79.384068,5
"Fri, 11 Sep 2020 08:19:36 EST",43.649461,-79.371267,7
"Fri, 11 Sep 2020 09:05:31 EST",43.649461,-79.371267,6
"Fri, 11 Sep 2020 17:12:22 EST",43.649461,-79.371267,8
"Fri, 11 Sep 2020 17:17:28 EST",43.649461,-79.371267,1
"Fri, 11 Sep 2020 17:22:34 EST",43.649461,-79.371267,6
"Fri, 11 Sep 2020 17:27:39 EST",43.649461,-79.371267,7
"Fri, 11 Sep 2020 17:32:45 EST",43.649461,-79.371267,2
"Fri, 11 Sep 2020 17:37:51 EST",43.649461,-79.371267,1
"Fri, 11 Sep 2020 17:42:57 EST",43.649461,-79.371267,2
"Fri, 11 Sep 2020 17:48:02 EST",43.649461,-79.371267,7
"Fri, 11 Sep 2020 17:53:09 EST",43.649461,-79.371267,9
"Fri, 11 Sep 2020 17:58:14 EST",43.649461,-79.371267,4
"Fri, 11 Sep 2020 09:10:38 EST",43.649461,-79.371267,2
"Fri, 11 Sep 2020 18:03:20 EST",43.649461,-79.371267,8
"Fri, 11 Sep 2020 18:08:26 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 18:13:32 EST",43.649461,-79.371267,6
"Fri, 11 Sep 2020 18:18:37 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 18:23:43 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 18:28:49 EST",43.649461,-79.371267,0
"Fri, 11 Sep 2020 18:33:55 EST",43.649461,-79.371267,8
"Fri, 11 Sep 2020 18:39:01 EST",43.649461,-79.371267,2
"Fri, 11 Sep 2020 18:44:07 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 18:49:12 EST",43.649461,-79.371267,0
"Fri, 11 Sep 2020 09:15:44 EST",43.649461,-79.371267,0
"Fri, 11 Sep 2020 18:54:19 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 18:59:24 EST",43.649461,-79.371267,9
"Fri, 11 Sep 2020 19:04:30 EST",43.649461,-79.371267,9
"Fri, 11 Sep 2020 19:09:35 EST",43.649461,-79.371267,2
"Fri, 11 Sep 2020 19:14:41 EST",43.649461,-79.371267,7
"Fri, 11 Sep 2020 19:19:46 EST",43.649461,-79.371267,8
"Fri, 11 Sep 2020 19:24:52 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 19:29:57 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 19:35:02 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 19:48:38 EST",43.649461,-79.371267,8
"Fri, 11 Sep 2020 09:20:50 EST",43.649461,-79.371267,9
"Fri, 11 Sep 2020 20:00:33 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 20:40:40 EST",43.649461,-79.371267,0
"Fri, 11 Sep 2020 09:25:56 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 09:31:02 EST",43.649461,-79.371267,4
"Fri, 11 Sep 2020 09:36:08 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 10:08:51 EST",43.649461,-79.371267,4
"Fri, 11 Sep 2020 10:13:57 EST",43.649461,-79.371267,6
"Fri, 11 Sep 2020 10:19:04 EST",43.649461,-79.371267,4
"Fri, 11 Sep 2020 08:24:41 EST",43.649461,-79.371267,2
"Fri, 11 Sep 2020 10:24:10 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 10:29:16 EST",43.649461,-79.371267,6
"Fri, 11 Sep 2020 10:34:22 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 10:39:28 EST",43.649461,-79.371267,1
"Fri, 11 Sep 2020 10:44:35 EST",43.649461,-79.371267,1
"Fri, 11 Sep 2020 10:49:44 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 10:54:50 EST",43.649461,-79.371267,7
"Fri, 11 Sep 2020 10:59:56 EST",43.649461,-79.371267,7
"Fri, 11 Sep 2020 11:05:03 EST",43.649461,-79.371267,6
"Fri, 11 Sep 2020 11:10:09 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 08:29:48 EST",43.649461,-79.371267,9
"Fri, 11 Sep 2020 11:15:15 EST",43.649461,-79.371267,7
"Fri, 11 Sep 2020 11:20:21 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 11:25:27 EST",43.649461,-79.371267,1
"Fri, 11 Sep 2020 11:30:33 EST",43.649461,-79.371267,2
"Fri, 11 Sep 2020 11:35:39 EST",43.649461,-79.371267,0
"Fri, 11 Sep 2020 11:40:46 EST",43.649461,-79.371267,1
"Fri, 11 Sep 2020 11:45:52 EST",43.649461,-79.371267,9
"Fri, 11 Sep 2020 11:50:58 EST",43.649461,-79.371267,4
"Fri, 11 Sep 2020 11:56:04 EST",43.649461,-79.371267,9
"Fri, 11 Sep 2020 12:01:10 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 08:34:54 EST",43.649461,-79.371267,0
"Fri, 11 Sep 2020 12:06:16 EST",43.649461,-79.371267,9
"Fri, 11 Sep 2020 12:11:21 EST",43.649461,-79.371267,0
"Fri, 11 Sep 2020 12:16:27 EST",43.649461,-79.371267,9
"Fri, 11 Sep 2020 12:21:33 EST",43.649461,-79.371267,0
"Fri, 11 Sep 2020 12:26:40 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 12:31:46 EST",43.649461,-79.371267,0
"Fri, 11 Sep 2020 12:36:52 EST",43.649461,-79.371267,9
"Fri, 11 Sep 2020 12:41:58 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 12:47:04 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 12:52:11 EST",43.649461,-79.371267,2
"Fri, 11 Sep 2020 08:40:00 EST",43.649461,-79.371267,0
"Fri, 11 Sep 2020 12:57:17 EST",43.649461,-79.371267,7
"Fri, 11 Sep 2020 13:02:23 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 13:07:28 EST",43.649461,-79.371267,4
"Fri, 11 Sep 2020 13:12:34 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 13:17:41 EST",43.649461,-79.371267,7
"Fri, 11 Sep 2020 13:22:47 EST",43.649461,-79.371267,7
"Fri, 11 Sep 2020 13:27:53 EST",43.649461,-79.371267,0
"Fri, 11 Sep 2020 13:32:59 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 13:38:05 EST",43.649461,-79.371267,8
"Fri, 11 Sep 2020 13:43:11 EST",43.649461,-79.371267,2
"Fri, 11 Sep 2020 08:45:07 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 13:48:17 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 13:53:23 EST",43.649461,-79.371267,1
"Fri, 11 Sep 2020 13:58:28 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 14:03:34 EST",43.649461,-79.371267,9
"Fri, 11 Sep 2020 14:08:40 EST",43.649461,-79.371267,2
"Fri, 11 Sep 2020 14:13:47 EST",43.649461,-79.371267,4
"Fri, 11 Sep 2020 14:18:52 EST",43.649461,-79.371267,7
"Fri, 11 Sep 2020 14:23:59 EST",43.649461,-79.371267,2
"Fri, 11 Sep 2020 14:29:04 EST",43.649461,-79.371267,1
"Fri, 11 Sep 2020 14:34:10 EST",43.649461,-79.371267,9
"Fri, 11 Sep 2020 08:50:13 EST",43.649461,-79.371267,2
"Fri, 11 Sep 2020 14:39:16 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 14:44:22 EST",43.649461,-79.371267,3
"Fri, 11 Sep 2020 14:49:28 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 14:54:34 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 14:59:40 EST",43.649461,-79.371267,1
"Fri, 11 Sep 2020 15:04:47 EST",43.649461,-79.371267,4
"Fri, 11 Sep 2020 15:09:53 EST",43.649461,-79.371267,7
"Fri, 11 Sep 2020 15:14:58 EST",43.649461,-79.371267,1
"Fri, 11 Sep 2020 15:20:04 EST",43.649461,-79.371267,5
"Fri, 11 Sep 2020 15:25:10 EST",43.649461,-79.371267,7
"Fri, 11 Sep 2020 08:55:19 EST",43.649461,-79.371267,6
"Fri, 11 Sep 2020 15:30:16 EST",43.649461,-79.371267,4
"Fri, 11 Sep 2020 15:35:22 EST",43.649461,-79.371267,8
"Fri, 11 Sep 2020 15:40:28 EST",43.649461,-79.371267,6
"Fri, 11 Sep 2020 15:45:34 EST",43.649461,-79.371267,8
"Fri, 11 Sep 2020 15:50:42 EST",43.649461,-79.371267,0
